CATEGORY,MESSAGE,FILE_NAME
<FONT color=3D""#FFFF00""><B> _ Reduce body fat and build lean muscle withou=

t exercise!</B></FONT>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Enhance sexual performance</B></FONT>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Remove wrinkles and cellulite</B></FONT>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Lower blood pressure and improve cholesterol=

 profile</B></FONT>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Improve sleep, vision and memory</B></FONT>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Restore hair color and growth</B></FONT>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Strengthen the immune system</B></FONT>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Increase energy and cardiac output</B></FONT=

>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Turn back your body's biological time clock =

10-20 years in 6 months of usage !!!</B></FONT>

<FONT color=3D""#FF0000""><B>  <BR>

<BR>

Here is a sample of just a few of the letters we receive every week <BR>

thanking us for what our product has done:</B></FONT>

<FONT size=3D2>

<FONT color=3D""#FF0000""><B>  <BR>

<BR>

</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FFFF00""><B> ""I am astounded! The day before I started taki=

ng the GH1, <BR>

I took blood tests. Then I began using the GH1 as directed. <BR>

After 8 weeks I took blood tests again. <BR>

My IGF-1 level (evidence of GH) showed a 70% increase! <BR>

Furthermore, my cholesterol score went from 190 down to 144! <BR>

I definitely feel better overall and certainly have more energy. <BR>

To say the least I am very impressed and pleased with GH1. <BR>

My ""biological"" age is now that of a 40 year old!"" <BR>

-Dr. A. Zuckerman M.D., age 60, NY <BR>

<BR>

""A year ago, my blood pressure was 180/120 and I was on blood <BR>

pressure medication. I also started the Anti-Aging formula, GH1. <BR>

After a year on the product, my blood pressure is now 120/80-- <BR>

and I haven't been on the blood pressure medication for months!"" <BR>

-Susanne Peters, Laguna Beach, CA <BR>

<BR>

""After 2 weeks on Anti-Aging Formula GH1, I noticed a higher <BR>

level of energy, increased sexual energy and my memory and vision <BR>

were enhanced. My blood pressure is down to 126/84 after workout-and <BR>

it seems every other day I have to 'rev-up' the amps on the treadmill <BR>

at the gym. I've noticed a tightening of the skin under my chin and <BR>

a change in my lungs with much easier breathing. After 4 months, <BR>

I only need 5 hours sleep instead of 7. One morning, I had to do an extra =

<BR>

karate workout just to expend all the extra energy!"" ""After 6 months on <B=

R>

GH1, my blood sugar levels went from 130 down to 65! Also, my stamina has =

<BR>

increased, as well as my energy and sex drive--this product is GREAT!"" <BR=

>

-Dr. Richard Boyd, 78 years old, Harvard Clinical Psychologist, CA <BR>

<BR>

""As a straight-ahead bicycle racer, I used to have to wait a minute <BR>

and a half after sprinting, for my heart rate to come down to where <BR>

I could sprint again. After a month on GH1, I can now sprint again <BR>

after only 45 seconds! GH1 cut my waiting time in half!"" <BR>

-Ed Caz, age 40, Fresno,CA <BR>

<BR>

""When I heard GH1 would reduce body fat increase lean muscle WITHOUT EXERC=

ISE, I couldn't believe it--but in just a few months I lost 4 inches aroun=

d my waist without exercising and my body fat went from 22 down to 19--eve=

n though I gained 10 pounds! Also, after 4 months, my fine vision returned=

. I no longer need the magnifying glasses to read fine print."" <BR>

-Larry Baker, age 54,Oceanside, CA <BR>

<BR>

""I have been taking Anti-Aging Formula GH1 for five months now. <BR>

I have been under great stress in my business. <BR>

I believe that taking Anti-Aging Formula GH1 has had a big part in keeping=

 <BR>

my energy level up and having the strength to stay positive in the midst <=

BR>

of discouraging circumstances. Last week I came down with a cold. <BR>

Colds are tough on me and seem to run their course- headaches, sinus infla=

mmation, and then throat. I am progressing through those stages but more q=

uickly than before. Hallelujah! My eyes aren't as puffy and the skin on my=

 hands snaps back faster. <BR>

My muscles seem to have better tone-I notice it in my legs-and I have more=

 energy <BR>

when I go out walking."" <BR>

- Carolyn Munn <BR>

<BR>

""I was taking injections of GH for over one year. A friend suggested that =

<BR>

I try Anti-Aging Formula GH1, since I was spending 1,000 US dollars a mont=

h and needed <BR>

a doctor to inject it daily. In 2-3 weeks I felt better from the Anti-Agin=

g <BR>

Formula GH1 than the whole time I was getting the injections. <BR>

Thank you Anti-Aging Formula for greatly helping to improve my life!"" <BR>

-Rita Mills McCoy <BR>

<BR>

""I have had elevated cholesterol levels since the first time I was tested,=

 <BR>

in my twenties. I was on Anti-Aging Formula GHI for only 1 month when my l=

evels <BR>

dropped from 245 to 210. I could hardly believe it! After 3 months on Anti=

-Aging <BR>

Formula GH1 my gray hair began to darken at the roots, returning to its no=

rmal <BR>

coloring. I have even been able to reduce my thyroid medication. All of th=

is <BR>

without having to change anything else about my lifestyle, other than taki=

ng <BR>

few sprays of Anti-Aging Formula GH1 a day. Wow! <BR>

-Alan Ross, 43 years old <BR>

<BR>

GH1 is the highest concentration of orally administered GH1 <BR>

available on the market today. Injections of GH taken in international uni=

ts are usually prescribed to be taken as a shot, two times per day. The in=

dividual would be taking between 2 and 4 units per day. GH1 has over 2000n=

g per dosage and was created to imitate the body's natural secretion of GH=

. <BR>

</B></FONT>

<FONT color=3D""#FF0000""><B> <BR>

</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B> WHAT IS GROWTH HORMONE (GH)?</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B>  <BR>

<BR>

Growth hormone is a naturally occurring substance in the human body which =

<BR>

is secreted by the pituitary, the master gland of the body, located in the=

 <BR>

endocrine system. GH is a microscopic protein substance that is chemically=

 <BR>

similar to insulin, which is secreted in short pulses during the first few=

 <BR>

hours of sleep and after exercise. GH is one of the most abundant hormones=

 <BR>

secreted, influencing growth of cells, bones, muscles and organs throughou=

t <BR>

the body. Production of GH peaks at adolescence. <BR>

<BR>

Every three years approximately 90% of the cells in the human body are new=

ly made. <BR>

The body is composed of more than 100 trillion cells that are continuously=

 <BR>

dying and regenerating. The brain and the nervous system retain their orig=

inal <BR>

cells; however, in the brain new proteins are continuously being produced =

to <BR>

store memories of every new experience. Overall intelligence and the abili=

ty <BR>

to learn and memorize all depend on adequate growth hormone. <BR>

<BR>

Growth hormone replacement therapy is now available to reverse age-related=

 symptoms, including wrinkling of the skin, increased body fat, decreased =

muscle mass, increased cholesterol, decreased stamina and energy, decrease=

d mental function and loss of libido. <BR>

When growth hormone falls below normal levels, supplementation offers the =

<BR>

all-natural potential for great benefit. Growth hormone is an amazing subs=

tance <BR>

which is safe and effective with no known side effects, if taken in the <B=

R>

proper dosage amounts. <BR>

<BR>

GH is one of many endocrine hormones, such as estrogen, progesterone, test=

osterone, <BR>

melatonin and DHEA, that all decline in production as we age. Hormones are=

 tiny <BR>

chemical messengers continuously secreted in the bloodstream in order to r=

egulate <BR>

the activities of the vital organs. The word ""hormone"" is derived from a G=

reek word <BR>

meaning to stimulate. Many of these hormones can be replaced to deter some=

 of the <BR>

effects of aging; however, GH reaches far beyond the scope of these other =

<BR>

hormones. Not only does it prevent biological aging, but it acts to greatl=

y <BR>

reverse a broad range of signs and symptoms associated with aging, includi=

ng <BR>

making the skin more elastic and causing wrinkles to disappear. GH also <B=

R>

helps restore hair color and hair loss. <BR>

</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B> <BR>

THE ETERNAL FOUNTAIN OF YOUTH?</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B>  <BR>

<BR>

Our bodies naturally produce GH in abundance when we are young, and its pr=

oduction <BR>

gradually slows over time. The amount of GH after the age of 21 falls abou=

t 14% per <BR>

decade, so that its production is reduced in half by age 60. While GH is n=

ot new, <BR>

its availability as a supplement has been limited. Specialized clinics and=

 physicians <BR>

have been using GH for over 30 years on thousands of patients with consist=

ent results. <BR>

Unfortunately, due to the high costs previously associated with GH, only t=

he medical <BR>

profession and the wealthy have been privy to its benefits. Another proble=

m has been <BR>

that the large GH molecule, composed of 191 amino acids (protein), had bee=

n only <BR>

effective administered through injections. However, a new technology devel=

oped by <BR>

Anti-Aging Inc., now makes GH an effective, affordable and convenient alte=

rnative. <BR>

</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B> <BR>

GH production falls by 80% from age 21 to 61</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B>  <BR>

</B></FONT>

<FONT face=3D""MS Sans Serif"">

<FONT size=3D3>

<FONT color=3D""#FF0000""><B> <BR>

Growth hormone declines with age in every animal species that has been tes=

ted to date. <BR>

The amount of decline in humans falls approximately 14% per decade. <BR>

This results in the growth hormone production rate being reduced in half b=

y the age <BR>

of 60. Humans produce on a daily basis 500 micrograms per year at age 20, =

<BR>

200 micrograms at age 40 and 25 micrograms at 80 years of age. Between the=

 ages <BR>

of 70 and 80, nearly everyone is deficient in growth hormone which results=

 in SDS, <BR>

or Somatotrophin Deficiency Syndrome. These symptoms are part of the disea=

se called <BR>

aging which the medical community has determined is not a normal occurrenc=

e. <BR>

Healing ability and energy levels decrease, as does physical mobility. <BR=

>

Those who want to maintain their youthful vitality and stamina should incl=

ude <BR>

an effective growth hormone therapy as part of their health regimen.</B></=

FONT>

<FONT face=3D""Times New Roman"">

<FONT size=3D3>

<FONT color=3D""#FF0000""><B>  <BR>

<BR>

After numerous clinical studies, the following was determined <BR>

after 6 or more months of GH therapy: <BR>

</B></FONT>

<FONT color=3D""#FFFF00""><B> _ Improved memory <BR>

_ Regenerating of the brain, heart, liver, pancreas, spleen, kidneys and o=

ther organs <BR>

_ Increased sexual drive and performance <BR>

_ Increased fertility <BR>

_ Enhanced immune system <BR>

_ Quicker wound and fracture healing <BR>

_ New hair growth and color reparation <BR>

_ Sharper vision <BR>

_ Improved exercise performance and tolerance <BR>

_ Increased muscle mass without exercise <BR>

_ Reduction of cellulite and fat <BR>

_ Increased stamina and vitality <BR>

_ Reduction in high blood pressure <BR>

_ Improvement in sleep <BR>

_ Anti-aging <BR>

_ Wrinkle reduction and smoothing <BR>

_ Decrease in LDL (bad) cholesterol <BR>

_ Increase in HDL (good) cholesterol <BR>

_ Strengthening of bones <BR>

</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FFFF00""><B> <BR>

</B></FONT>

<FONT color=3D""#FF0000""><B> IS GH SAFE?</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B>  </B></FONT>

<FONT color=3D""#00FF00""><B> <BR>

GH has been successfully used in the medical community <BR>

for over thirty years and has been studies for over 60 years. <BR>

Edmond Klein, M.D. and L. Cas Terry Ph.D., tested over <BR>

800 individuals and reported in their 1995 study that <BR>

GH had substantial benefits and no side effects.</B></FONT>

<FONT color=3D""#FFFF00""><B>  <BR>

</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B> **********************************************=

*************************</B></FONT>

<FONT size=3D3>

<FONT color=3D""#FF0000""><B>  <BR>

You're going to receive Anti-Aging Formula for under $150.00... <BR>

Not even $50.00... You are going to receive the entire <BR>

life-changing Anti-Aging Formula for only $28.95. <BR>

This is NOT a misprint. <BR>

But you had better act fast because supplies are limited. </B></FONT>

<FONT color=3D""#FFFF00""><B> <BR>

<BR>

PS I almost forgot. <BR>

""Anti-Aging Formula"" comes with a ONE MONTH FULL REFUND GUARANTEE! <BR>

So your one-time fee is refundable making your decision risk free! <BR>

WE GUARANTEE THAT IF YOU ARE NOT COMPLETELY SATISFIED, <BR>

JUST RETURN THE UN-USED PORTION WITHIN 30 DAYS AND <BR>

WE WILL GIVE YOU A FULL REFUND OF THE PURCHASE PRICE. <BR>

<BR>

</B></FONT>

<FONT color=3D""#00FF00""><B> *** Our normal price for Anti-Aging Formula is=

 28.95 dollars.</B></FONT>

<FONT color=3D""#FFFF00""><B>  <BR>

</B></FONT>

<FONT color=3D""#FF0000""><B> For a limited time only, you can purchase a 3 =
